mbpp_id,pass@1,pass@5,pass@10,difficulty
923,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
780,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
724,0.8333333333333333,1.0,1.0,Easy
628,0.8333333333333333,1.0,1.0,Easy
844,0.0,0.0,0.0,Hard
645,0.6666666666666666,1.0,1.0,Medium
685,0.3333333333333335,0.9292929292929292,1.0,Medium
772,0.3333333333333335,0.9292929292929292,1.0,Medium
713,0.4166666666666667,0.9734848484848484,1.0,Medium
731,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
845,0.6666666666666666,1.0,1.0,Medium
954,0.5,0.9924242424242424,1.0,Medium
875,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
758,0.0,0.0,0.0,Hard
812,0.5833333333333334,0.9987373737373736,1.0,Medium
740,0.6666666666666666,1.0,1.0,Medium
863,0.0,0.0,0.0,Hard
922,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
770,0.6666666666666666,1.0,1.0,Medium
876,0.5833333333333334,0.9987373737373736,1.0,Medium
725,0.9166666666666666,1.0,1.0,Easy
662,0.5833333333333334,0.9987373737373736,1.0,Medium
734,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
893,0.0,0.0,0.0,Hard
865,0.5833333333333334,0.9987373737373736,1.0,Medium
881,0.0,0.0,0.0,Hard
910,0.0,0.0,0.0,Hard
720,0.8333333333333333,1.0,1.0,Easy
756,0.5833333333333334,0.9987373737373736,1.0,Medium
940,0.3333333333333335,0.9292929292929292,1.0,Medium
656,0.0,0.0,0.0,Hard
927,0.0,0.0,0.0,Hard
609,0.0,0.0,0.0,Hard
878,0.4166666666666667,0.9734848484848484,1.0,Medium
779,0.5,0.9924242424242424,1.0,Medium
833,1.0,1.0,1.0,Easy
744,0.9166666666666666,1.0,1.0,Easy
719,0.3333333333333335,0.9292929292929292,1.0,Medium
787,0.6666666666666666,1.0,1.0,Medium
643,0.3333333333333335,0.9292929292929292,1.0,Medium
626,0.0,0.0,0.0,Hard
776,0.0,0.0,0.0,Hard
675,0.5833333333333334,0.9987373737373736,1.0,Medium
716,1.0,1.0,1.0,Easy
879,0.75,1.0,1.0,Easy
639,0.6666666666666666,1.0,1.0,Medium
790,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
650,0.2500000000000001,0.8409090909090909,1.0,Hard
683,0.8333333333333333,1.0,1.0,Easy
690,0.5,0.9924242424242424,1.0,Medium
890,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
950,0.0,0.0,0.0,Hard
791,0.2500000000000001,0.8409090909090909,1.0,Hard
908,0.0,0.0,0.0,Hard
788,0.4166666666666667,0.9734848484848484,1.0,Medium
861,0.5,0.9924242424242424,1.0,Medium
823,0.5833333333333334,0.9987373737373736,1.0,Medium
771,0.5,0.9924242424242424,1.0,Medium
900,0.2500000000000001,0.8409090909090909,1.0,Hard
868,0.4166666666666667,0.9734848484848484,1.0,Medium
768,0.3333333333333335,0.9292929292929292,1.0,Medium
972,0.4166666666666667,0.9734848484848484,1.0,Medium
654,1.0,1.0,1.0,Easy
649,0.5,0.9924242424242424,1.0,Medium
843,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
842,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
631,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
759,0.5833333333333334,0.9987373737373736,1.0,Medium
652,0.0,0.0,0.0,Hard
909,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
800,1.0,1.0,1.0,Easy
804,0.3333333333333335,0.9292929292929292,1.0,Medium
743,0.0,0.0,0.0,Hard
757,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
603,0.0,0.0,0.0,Hard
911,0.3333333333333335,0.9292929292929292,1.0,Medium
764,0.6666666666666666,1.0,1.0,Medium
822,0.4166666666666667,0.9734848484848484,1.0,Medium
805,0.6666666666666666,1.0,1.0,Medium
742,0.5833333333333334,0.9987373737373736,1.0,Medium
840,0.0,0.0,0.0,Hard
699,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
703,1.0,1.0,1.0,Easy
829,0.3333333333333335,0.9292929292929292,1.0,Medium
613,0.6666666666666666,1.0,1.0,Medium
793,0.8333333333333333,1.0,1.0,Easy
745,0.5,0.9924242424242424,1.0,Medium
663,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
866,0.5,0.9924242424242424,1.0,Medium
