mbpp_id,pass@1,pass@5,pass@10,difficulty
673,1.0,1.0,1.0,Easy
619,0.0,0.0,0.0,Hard
762,0.4166666666666667,0.9734848484848484,1.0,Medium
903,0.0,0.0,0.0,Hard
606,0.9166666666666666,1.0,1.0,Easy
890,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
870,1.0,1.0,1.0,Easy
775,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
719,0.3333333333333335,0.9292929292929292,1.0,Medium
783,0.3333333333333335,0.9292929292929292,1.0,Medium
661,0.0,0.0,0.0,Hard
892,0.8333333333333333,1.0,1.0,Easy
649,0.5,0.9924242424242424,1.0,Medium
616,1.0,1.0,1.0,Easy
887,0.9166666666666666,1.0,1.0,Easy
828,0.9166666666666666,1.0,1.0,Easy
961,0.8333333333333333,1.0,1.0,Easy
867,0.0,0.0,0.0,Hard
852,1.0,1.0,1.0,Easy
824,1.0,1.0,1.0,Easy
658,0.75,1.0,1.0,Easy
651,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
754,0.0,0.0,0.0,Hard
945,1.0,1.0,1.0,Easy
849,0.0,0.0,0.0,Hard
825,0.9166666666666666,1.0,1.0,Easy
853,0.0,0.0,0.0,Hard
950,0.0,0.0,0.0,Hard
835,1.0,1.0,1.0,Easy
917,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
653,1.0,1.0,1.0,Easy
956,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
755,0.9166666666666666,1.0,1.0,Easy
832,0.4166666666666667,0.9734848484848484,1.0,Medium
739,0.2500000000000001,0.8409090909090909,1.0,Hard
656,0.0,0.0,0.0,Hard
645,0.6666666666666666,1.0,1.0,Medium
829,0.3333333333333335,0.9292929292929292,1.0,Medium
896,1.0,1.0,1.0,Easy
874,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
666,1.0,1.0,1.0,Easy
617,0.0,0.0,0.0,Hard
843,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
947,0.8333333333333333,1.0,1.0,Easy
685,0.3333333333333335,0.9292929292929292,1.0,Medium
888,0.75,1.0,1.0,Easy
935,1.0,1.0,1.0,Easy
941,0.8333333333333333,1.0,1.0,Easy
690,0.5,0.9924242424242424,1.0,Medium
822,0.4166666666666667,0.9734848484848484,1.0,Medium
624,0.9166666666666666,1.0,1.0,Easy
850,0.8333333333333333,1.0,1.0,Easy
728,0.9166666666666666,1.0,1.0,Easy
696,0.0,0.0,0.0,Hard
723,0.75,1.0,1.0,Easy
628,0.8333333333333333,1.0,1.0,Easy
930,0.75,1.0,1.0,Easy
702,0.0,0.0,0.0,Hard
623,0.9166666666666666,1.0,1.0,Easy
689,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
707,0.5833333333333334,0.9987373737373736,1.0,Medium
713,0.4166666666666667,0.9734848484848484,1.0,Medium
823,0.5833333333333334,0.9987373737373736,1.0,Medium
871,1.0,1.0,1.0,Easy
692,0.2500000000000001,0.8409090909090909,1.0,Hard
615,0.4166666666666667,0.9734848484848484,1.0,Medium
882,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
806,0.4166666666666667,0.9734848484848484,1.0,Medium
926,0.0,0.0,0.0,Hard
865,0.5833333333333334,0.9987373737373736,1.0,Medium
638,0.0,0.0,0.0,Hard
644,0.4166666666666667,0.9734848484848484,1.0,Medium
909,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
662,0.5833333333333334,0.9987373737373736,1.0,Medium
741,0.9166666666666666,1.0,1.0,Easy
963,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
704,0.4166666666666667,0.9734848484848484,1.0,Medium
844,0.0,0.0,0.0,Hard
733,0.8333333333333333,1.0,1.0,Easy
943,0.5833333333333334,0.9987373737373736,1.0,Medium
877,0.8333333333333333,1.0,1.0,Easy
906,0.0,0.0,0.0,Hard
795,0.2500000000000001,0.8409090909090909,1.0,Hard
969,0.0,0.0,0.0,Hard
794,0.4166666666666667,0.9734848484848484,1.0,Medium
731,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
974,0.5833333333333334,0.9987373737373736,1.0,Medium
659,0.0,0.0,0.0,Hard
693,1.0,1.0,1.0,Easy
678,0.9166666666666666,1.0,1.0,Easy
837,0.5,0.9924242424242424,1.0,Medium
663,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
948,1.0,1.0,1.0,Easy
908,0.0,0.0,0.0,Hard
838,0.0,0.0,0.0,Hard
686,0.4166666666666667,0.9734848484848484,1.0,Medium
970,1.0,1.0,1.0,Easy
818,1.0,1.0,1.0,Easy
889,1.0,1.0,1.0,Easy
881,0.0,0.0,0.0,Hard
705,0.8333333333333333,1.0,1.0,Easy
809,0.4166666666666667,0.9734848484848484,1.0,Medium
764,0.6666666666666666,1.0,1.0,Medium
812,0.5833333333333334,0.9987373737373736,1.0,Medium
627,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
796,1.0,1.0,1.0,Easy
952,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
700,0.9166666666666666,1.0,1.0,Easy
780,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
730,0.8333333333333333,1.0,1.0,Easy
946,0.5,0.9924242424242424,1.0,Medium
626,0.0,0.0,0.0,Hard
876,0.5833333333333334,0.9987373737373736,1.0,Medium
894,0.9166666666666666,1.0,1.0,Easy
679,0.75,1.0,1.0,Easy
895,0.9166666666666666,1.0,1.0,Easy
772,0.3333333333333335,0.9292929292929292,1.0,Medium
785,0.6666666666666666,1.0,1.0,Medium
620,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
634,0.5833333333333334,0.9987373737373736,1.0,Medium
855,0.3333333333333335,0.9292929292929292,1.0,Medium
798,1.0,1.0,1.0,Easy
750,1.0,1.0,1.0,Easy
915,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
745,0.5,0.9924242424242424,1.0,Medium
759,0.5833333333333334,0.9987373737373736,1.0,Medium
781,0.9166666666666666,1.0,1.0,Easy
774,0.9166666666666666,1.0,1.0,Easy
763,0.0,0.0,0.0,Hard
771,0.5,0.9924242424242424,1.0,Medium
632,0.75,1.0,1.0,Easy
884,0.2500000000000001,0.8409090909090909,1.0,Hard
831,0.5833333333333334,0.9987373737373736,1.0,Medium
905,0.2500000000000001,0.8409090909090909,1.0,Hard
732,1.0,1.0,1.0,Easy
899,0.2500000000000001,0.8409090909090909,1.0,Hard
898,0.0,0.0,0.0,Hard
951,0.0,0.0,0.0,Hard
749,0.75,1.0,1.0,Easy
613,0.6666666666666666,1.0,1.0,Medium
782,0.2500000000000001,0.8409090909090909,1.0,Hard
660,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
640,0.0,0.0,0.0,Hard
958,0.9166666666666666,1.0,1.0,Easy
928,0.4166666666666667,0.9734848484848484,1.0,Medium
847,0.8333333333333333,1.0,1.0,Easy
962,0.9166666666666666,1.0,1.0,Easy
671,0.0,0.0,0.0,Hard
883,1.0,1.0,1.0,Easy
830,0.3333333333333335,0.9292929292929292,1.0,Medium
811,1.0,1.0,1.0,Easy
695,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
746,0.0,0.0,0.0,Hard
682,1.0,1.0,1.0,Easy
925,0.2500000000000001,0.8409090909090909,1.0,Hard
921,0.5833333333333334,0.9987373737373736,1.0,Medium
901,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
955,0.8333333333333333,1.0,1.0,Easy
802,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
734,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
923,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
933,0.9166666666666666,1.0,1.0,Easy
839,1.0,1.0,1.0,Easy
604,1.0,1.0,1.0,Easy
791,0.2500000000000001,0.8409090909090909,1.0,Hard
669,0.5833333333333334,0.9987373737373736,1.0,Medium
790,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
647,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
826,0.2500000000000001,0.8409090909090909,1.0,Hard
804,0.3333333333333335,0.9292929292929292,1.0,Medium
715,1.0,1.0,1.0,Easy
631,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
878,0.4166666666666667,0.9734848484848484,1.0,Medium
670,0.2500000000000001,0.8409090909090909,1.0,Hard
753,0.5833333333333334,0.9987373737373736,1.0,Medium
944,0.0,0.0,0.0,Hard
716,1.0,1.0,1.0,Easy
964,1.0,1.0,1.0,Easy
957,0.0,0.0,0.0,Hard
701,1.0,1.0,1.0,Easy
793,0.8333333333333333,1.0,1.0,Easy
820,0.3333333333333335,0.9292929292929292,1.0,Medium
858,0.8333333333333333,1.0,1.0,Easy
611,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
760,0.2500000000000001,0.8409090909090909,1.0,Hard
757,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
967,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
893,0.0,0.0,0.0,Hard
840,0.0,0.0,0.0,Hard
936,0.0,0.0,0.0,Hard
959,0.0,0.0,0.0,Hard
938,0.0,0.0,0.0,Hard
819,0.0,0.0,0.0,Hard
721,0.0,0.0,0.0,Hard
622,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
674,0.6666666666666666,1.0,1.0,Medium
797,0.3333333333333335,0.9292929292929292,1.0,Medium
727,1.0,1.0,1.0,Easy
650,0.2500000000000001,0.8409090909090909,1.0,Hard
778,0.3333333333333335,0.9292929292929292,1.0,Medium
776,0.0,0.0,0.0,Hard
786,0.9166666666666666,1.0,1.0,Easy
816,0.75,1.0,1.0,Easy
800,1.0,1.0,1.0,Easy
625,1.0,1.0,1.0,Easy
618,0.75,1.0,1.0,Easy
934,0.0,0.0,0.0,Hard
833,1.0,1.0,1.0,Easy
609,0.0,0.0,0.0,Hard
821,0.8333333333333333,1.0,1.0,Easy
681,0.9166666666666666,1.0,1.0,Easy
922,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
761,0.0,0.0,0.0,Hard
879,0.75,1.0,1.0,Easy
848,1.0,1.0,1.0,Easy
900,0.2500000000000001,0.8409090909090909,1.0,Hard
779,0.5,0.9924242424242424,1.0,Medium
629,0.0,0.0,0.0,Hard
768,0.3333333333333335,0.9292929292929292,1.0,Medium
834,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
652,0.0,0.0,0.0,Hard
687,1.0,1.0,1.0,Easy
698,1.0,1.0,1.0,Easy
972,0.4166666666666667,0.9734848484848484,1.0,Medium
911,0.3333333333333335,0.9292929292929292,1.0,Medium
636,0.0,0.0,0.0,Hard
846,0.6666666666666666,1.0,1.0,Medium
643,0.3333333333333335,0.9292929292929292,1.0,Medium
736,1.0,1.0,1.0,Easy
789,1.0,1.0,1.0,Easy
743,0.0,0.0,0.0,Hard
758,0.0,0.0,0.0,Hard
654,1.0,1.0,1.0,Easy
742,0.5833333333333334,0.9987373737373736,1.0,Medium
699,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
756,0.5833333333333334,0.9987373737373736,1.0,Medium
769,0.0,0.0,0.0,Hard
612,0.0,0.0,0.0,Hard
784,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
788,0.4166666666666667,0.9734848484848484,1.0,Medium
913,0.5833333333333334,0.9987373737373736,1.0,Medium
680,0.3333333333333335,0.9292929292929292,1.0,Medium
924,1.0,1.0,1.0,Easy
726,0.8333333333333333,1.0,1.0,Easy
799,0.0,0.0,0.0,Hard
813,1.0,1.0,1.0,Easy
684,0.0,0.0,0.0,Hard
703,1.0,1.0,1.0,Easy
866,0.5,0.9924242424242424,1.0,Medium
919,1.0,1.0,1.0,Easy
904,1.0,1.0,1.0,Easy
842,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
697,1.0,1.0,1.0,Easy
