mbpp_id,run_balanced_pass,run_easy_heavy_pass,run_hard_heavy_pass,run_medium_heavy_pass
222,True,True,True,True
223,True,False,False,False
224,True,True,False,False
225,True,True,True,True
226,True,True,False,False
227,True,True,True,True
228,False,False,False,False
229,False,False,False,False
230,True,True,True,False
231,False,False,False,True
232,True,True,False,True
233,False,True,False,False
234,True,True,True,True
235,False,False,False,False
236,False,False,False,False
237,True,False,False,False
238,False,False,True,True
239,False,False,False,False
240,False,True,True,False
241,False,False,False,False
242,True,True,True,True
243,False,False,False,False
244,False,True,False,True
245,False,False,False,False
246,False,False,True,False
247,False,False,False,True
248,False,True,True,False
249,True,False,False,False
250,True,True,True,True
251,False,False,False,False
252,False,False,False,True
253,True,True,True,True
254,False,False,False,False
255,False,False,False,False
256,True,False,True,False
257,True,True,True,True
258,True,True,True,True
259,False,False,False,False
260,True,False,False,False
261,True,False,True,True
262,False,False,True,False
263,True,True,False,True
264,False,False,False,False
265,False,True,False,False
266,True,True,True,True
267,True,False,True,False
268,False,False,False,False
269,True,True,True,True
270,True,False,True,True
271,True,True,True,False
272,True,False,False,False
273,True,True,True,True
274,False,False,False,False
275,False,False,False,False
276,False,False,False,False
277,False,False,False,True
278,False,False,False,False
279,False,False,False,False
280,False,True,True,True
281,True,True,True,True
282,False,True,True,True
283,False,False,False,False
284,True,True,True,True
285,True,False,True,False
286,False,False,False,False
287,True,False,False,True
288,False,False,False,False
289,False,False,False,False
290,False,False,False,False
291,False,False,False,False
292,True,True,True,True
293,True,True,False,False
294,True,False,False,False
295,False,False,False,False
296,True,True,True,True
297,False,False,False,False
298,False,False,True,False
299,False,False,False,False
300,False,False,False,False
301,False,False,False,False
302,False,False,False,False
303,False,False,False,False
304,False,False,False,False
305,False,False,False,False
306,False,False,False,False
307,False,False,False,False
308,False,False,False,False
309,False,True,True,True
310,False,False,False,False
311,False,False,False,False
312,False,False,False,False
313,False,False,False,False
314,False,False,False,False
315,True,False,False,False
316,False,False,False,False
317,False,False,False,False
318,False,False,False,False
319,False,False,False,False
320,False,True,True,False
321,False,False,False,False
322,True,False,False,True
323,False,False,False,False
324,False,False,False,False
325,False,False,False,False
326,False,True,False,False
327,True,True,True,True
328,False,False,False,False
329,True,True,True,True
330,False,False,False,True
331,False,True,False,False
332,True,True,True,True
333,False,False,False,False
334,False,False,False,True
335,False,False,False,False
336,False,False,False,True
337,False,False,False,False
338,False,False,False,False
339,False,False,False,False
340,False,False,False,False
341,False,False,True,True
342,False,False,False,False
343,False,False,True,False
344,False,False,False,False
345,True,False,True,True
346,False,False,False,False
347,False,False,False,False
348,False,False,False,False
349,True,False,False,False
350,False,True,False,False
351,False,False,False,False
352,True,False,True,True
353,False,False,False,False
354,True,True,False,False
355,False,False,False,False
356,True,True,True,True
357,True,True,True,True
358,True,True,True,True
359,False,False,False,False
360,False,False,False,False
361,True,True,True,True
362,True,True,True,True
363,True,False,True,True
364,False,False,False,False
365,True,False,True,True
366,True,True,False,True
367,False,False,False,False
368,True,True,True,True
369,False,True,False,False
370,False,False,False,False
371,False,False,True,False
372,True,False,True,True
373,True,True,True,True
374,False,False,False,False
375,False,True,False,True
376,False,False,False,False
377,True,True,True,True
378,False,True,True,True
379,True,True,True,True
380,False,False,False,False
381,True,True,True,True
382,True,False,False,False
383,False,False,False,False
384,True,True,False,False
385,False,False,False,False
386,False,False,False,False
387,False,True,False,False
388,False,False,False,False
389,False,True,True,True
390,True,True,False,True
391,False,False,False,False
392,False,False,False,False
393,False,False,False,False
394,True,True,True,True
395,True,True,False,True
396,False,False,False,False
397,False,True,True,True
398,False,False,False,False
399,True,True,True,True
400,True,True,False,False
401,True,True,False,True
402,False,False,False,False
403,False,False,False,False
404,True,True,True,True
405,True,True,False,False
406,True,True,True,False
407,True,False,False,False
408,False,False,False,False
409,True,False,True,False
410,False,False,True,True
411,True,True,False,True
412,True,True,True,True
413,True,True,True,True
414,True,True,True,False
415,False,False,False,False
416,False,False,False,False
417,False,False,False,False
418,False,False,True,False
419,True,True,True,True
420,False,False,False,False
421,False,False,False,False
422,True,True,False,False
423,False,False,False,False
424,True,True,False,True
425,False,False,True,True
426,True,True,True,True
427,False,False,True,False
428,True,True,True,True
429,True,False,False,False
430,False,False,False,False
431,False,False,False,False
432,False,False,False,False
433,True,False,False,True
434,True,False,True,False
435,False,True,False,True
436,False,True,True,True
437,False,False,False,False
438,False,False,False,False
439,True,True,True,True
440,False,False,False,False
441,True,True,True,True
442,False,False,False,False
443,True,False,False,True
444,False,False,False,False
445,False,False,False,False
446,False,False,True,False
447,True,True,True,True
448,False,False,False,False
449,False,False,False,False
450,False,False,False,False
451,False,False,False,False
452,False,False,False,False
453,False,True,True,False
454,True,True,True,False
455,False,False,False,False
456,True,True,True,True
457,True,False,False,False
458,True,True,True,True
459,False,False,False,False
460,False,True,True,False
461,False,False,False,False
462,False,False,False,False
463,False,False,True,False
464,True,False,False,False
465,True,True,True,True
466,False,False,False,False
467,False,False,False,False
468,False,False,False,False
469,False,False,False,False
470,False,False,True,False
471,False,False,False,True
472,True,True,True,True
473,False,False,False,False
474,True,True,True,True
475,False,True,True,True
476,True,True,True,True
477,True,True,True,True
478,True,True,True,False
479,True,False,True,True
480,True,True,True,True
481,False,False,True,True
482,False,False,False,False
483,False,False,False,False
484,False,False,False,True
485,True,False,True,False
486,False,False,False,False
487,True,True,True,True
488,False,True,False,False
489,False,False,False,True
490,False,False,False,False
491,False,False,False,True
492,True,True,True,True
493,False,False,False,False
494,True,True,True,False
495,False,False,True,True
496,True,True,True,False
497,False,True,False,False
498,True,True,True,True
499,True,True,False,True
500,False,False,False,False
501,False,False,False,False
502,True,True,True,True
503,False,False,False,False
504,False,True,True,True
505,False,False,True,False
506,False,False,False,True
507,True,True,True,True
508,False,False,False,False
509,False,True,False,False
510,False,False,False,False
511,False,False,False,False
512,False,False,True,True
513,False,False,False,False
514,False,True,True,True
515,False,False,True,False
516,True,False,False,False
517,True,True,True,True
518,True,False,True,True
519,False,False,False,False
520,True,True,True,True
521,True,True,True,True
522,True,False,False,False
523,False,False,False,False
524,True,False,True,False
525,False,False,False,True
526,True,True,False,False
527,False,False,False,False
528,False,False,False,False
529,False,False,True,True
530,False,False,False,False
531,False,False,False,False
532,True,True,True,True
533,False,True,False,False
534,False,False,False,False
535,False,False,False,False
536,False,False,False,False
537,False,False,False,False
538,False,False,False,False
539,False,False,False,False
540,True,True,False,False
541,True,True,True,True
542,False,False,False,True
543,True,True,True,False
544,True,False,False,True
545,False,False,False,False
546,False,False,False,False
547,False,False,False,False
548,False,True,True,True
549,True,True,True,True
550,True,False,False,False
551,True,True,True,True
552,False,False,False,False
553,False,False,False,False
554,True,False,True,False
555,False,False,True,False
556,False,False,True,False
557,True,True,True,True
558,False,True,False,False
559,False,True,True,False
560,True,True,True,False
561,False,False,False,False
562,True,True,False,False
563,False,False,False,False
564,False,False,True,False
565,True,True,False,False
566,True,True,True,True
567,True,True,True,True
568,True,True,True,True
569,False,True,True,True
570,False,False,False,False
571,False,False,False,False
572,False,False,False,False
573,False,True,False,True
574,False,False,False,False
575,False,False,False,False
576,True,False,True,True
577,True,False,True,False
578,False,True,False,True
579,True,False,False,False
580,False,False,False,False
581,False,False,False,False
582,False,False,False,True
583,False,True,True,False
584,False,False,False,False
585,True,False,True,False
586,False,False,False,False
587,True,True,True,True
588,True,True,True,True
589,False,False,False,False
590,False,False,False,False
591,True,True,True,True
592,False,False,False,False
593,False,False,False,False
594,False,False,False,False
595,False,False,False,False
596,False,False,False,False
597,False,False,False,False
598,True,True,True,True
599,True,True,True,False
600,False,False,False,False
