mbpp_id,pass@1,pass@5,pass@10
186,0.75,1.0,1.0
187,0.75,1.0,1.0
188,0.0,0.0,0.0
189,0.16666666666666674,0.6818181818181819,0.9848484848484849
190,0.0,0.0,0.0
191,0.8333333333333333,1.0,1.0
192,0.5,0.9924242424242424,1.0
193,0.5,0.9924242424242424,1.0
194,0.75,1.0,1.0
195,0.5833333333333334,0.9987373737373737,1.0
196,0.5833333333333334,0.9987373737373737,1.0
197,0.75,1.0,1.0
198,0.0,0.0,0.0
199,0.5,0.9924242424242424,1.0
200,0.75,1.0,1.0
201,1.0,1.0,1.0
202,0.0,0.0,0.0
203,0.5833333333333334,0.9987373737373737,1.0
204,0.8333333333333333,1.0,1.0
205,0.0,0.0,0.0
206,0.0,0.0,0.0
207,0.0,0.0,0.0
208,0.8333333333333333,1.0,1.0
209,0.0,0.0,0.0
210,1.0,1.0,1.0
211,0.0,0.0,0.0
212,1.0,1.0,1.0
213,0.16666666666666674,0.6818181818181819,0.9848484848484849
214,0.3333333333333335,0.9292929292929293,1.0
215,0.08333333333333337,0.41666666666666674,0.8333333333333334
216,0.16666666666666674,0.6818181818181819,0.9848484848484849
217,0.6666666666666666,1.0,1.0
218,0.0,0.0,0.0
219,0.0,0.0,0.0
220,0.0,0.0,0.0
221,1.0,1.0,1.0
222,0.9166666666666666,1.0,1.0
223,0.5833333333333334,0.9987373737373737,1.0
224,1.0,1.0,1.0
225,0.5,0.9924242424242424,1.0
226,0.9166666666666666,1.0,1.0
227,1.0,1.0,1.0
228,0.0,0.0,0.0
229,0.08333333333333337,0.41666666666666674,0.8333333333333334
230,1.0,1.0,1.0
231,0.2500000000000001,0.8409090909090909,1.0
232,0.8333333333333333,1.0,1.0
233,0.5,0.9924242424242424,1.0
234,1.0,1.0,1.0
235,0.0,0.0,0.0
236,0.0,0.0,0.0
237,0.16666666666666674,0.6818181818181819,0.9848484848484849
238,0.5,0.9924242424242424,1.0
239,0.0,0.0,0.0
240,0.2500000000000001,0.8409090909090909,1.0
241,0.0,0.0,0.0
242,1.0,1.0,1.0
243,0.0,0.0,0.0
244,0.3333333333333335,0.9292929292929293,1.0
245,0.0,0.0,0.0
246,0.3333333333333335,0.9292929292929293,1.0
247,0.5833333333333334,0.9987373737373737,1.0
248,0.5833333333333334,0.9987373737373737,1.0
249,0.5,0.9924242424242424,1.0
250,1.0,1.0,1.0
251,0.08333333333333337,0.41666666666666674,0.8333333333333334
252,0.3333333333333335,0.9292929292929293,1.0
253,1.0,1.0,1.0
254,0.0,0.0,0.0
255,0.08333333333333337,0.41666666666666674,0.8333333333333334
256,0.5833333333333334,0.9987373737373737,1.0
257,1.0,1.0,1.0
258,1.0,1.0,1.0
259,0.0,0.0,0.0
260,0.0,0.0,0.0
261,0.6666666666666666,1.0,1.0
262,0.9166666666666666,1.0,1.0
263,1.0,1.0,1.0
264,0.3333333333333335,0.9292929292929293,1.0
265,0.75,1.0,1.0
266,1.0,1.0,1.0
267,0.3333333333333335,0.9292929292929293,1.0
268,0.0,0.0,0.0
269,1.0,1.0,1.0
270,0.8333333333333333,1.0,1.0
271,0.9166666666666666,1.0,1.0
272,0.9166666666666666,1.0,1.0
273,1.0,1.0,1.0
274,0.16666666666666674,0.6818181818181819,0.9848484848484849
275,0.0,0.0,0.0
276,0.0,0.0,0.0
277,0.5,0.9924242424242424,1.0
278,0.3333333333333335,0.9292929292929293,1.0
279,0.3333333333333335,0.9292929292929293,1.0
280,1.0,1.0,1.0
281,0.5833333333333334,0.9987373737373737,1.0
282,0.9166666666666666,1.0,1.0
283,0.41666666666666674,0.9734848484848485,1.0
284,1.0,1.0,1.0
285,0.5833333333333334,0.9987373737373737,1.0
286,0.0,0.0,0.0
287,0.41666666666666674,0.9734848484848485,1.0
288,0.0,0.0,0.0
289,0.0,0.0,0.0
290,0.16666666666666674,0.6818181818181819,0.9848484848484849
291,0.0,0.0,0.0
292,0.9166666666666666,1.0,1.0
293,0.3333333333333335,0.9292929292929293,1.0
294,0.08333333333333337,0.41666666666666674,0.8333333333333334
295,0.16666666666666674,0.6818181818181819,0.9848484848484849
296,1.0,1.0,1.0
297,0.9166666666666666,1.0,1.0
298,0.0,0.0,0.0
299,0.0,0.0,0.0
300,0.08333333333333337,0.41666666666666674,0.8333333333333334
301,0.16666666666666674,0.6818181818181819,0.9848484848484849
302,0.08333333333333337,0.41666666666666674,0.8333333333333334
303,0.0,0.0,0.0
304,0.0,0.0,0.0
305,0.0,0.0,0.0
306,0.0,0.0,0.0
307,0.0,0.0,0.0
308,0.2500000000000001,0.8409090909090909,1.0
309,1.0,1.0,1.0
310,0.0,0.0,0.0
311,0.0,0.0,0.0
312,0.0,0.0,0.0
313,0.0,0.0,0.0
314,0.0,0.0,0.0
315,0.0,0.0,0.0
316,0.2500000000000001,0.8409090909090909,1.0
317,0.2500000000000001,0.8409090909090909,1.0
318,0.0,0.0,0.0
319,0.75,1.0,1.0
320,0.75,1.0,1.0
321,0.0,0.0,0.0
322,0.6666666666666666,1.0,1.0
323,0.0,0.0,0.0
324,0.0,0.0,0.0
325,0.08333333333333337,0.41666666666666674,0.8333333333333334
326,0.08333333333333337,0.41666666666666674,0.8333333333333334
327,0.75,1.0,1.0
328,0.0,0.0,0.0
329,1.0,1.0,1.0
330,0.75,1.0,1.0
331,0.5833333333333334,0.9987373737373737,1.0
332,1.0,1.0,1.0
333,0.0,0.0,0.0
334,0.8333333333333333,1.0,1.0
335,0.16666666666666674,0.6818181818181819,0.9848484848484849
336,0.41666666666666674,0.9734848484848485,1.0
337,0.3333333333333335,0.9292929292929293,1.0
338,0.16666666666666674,0.6818181818181819,0.9848484848484849
339,0.0,0.0,0.0
340,0.0,0.0,0.0
341,0.75,1.0,1.0
342,0.0,0.0,0.0
343,0.16666666666666674,0.6818181818181819,0.9848484848484849
344,0.08333333333333337,0.41666666666666674,0.8333333333333334
345,0.9166666666666666,1.0,1.0
346,0.0,0.0,0.0
347,0.08333333333333337,0.41666666666666674,0.8333333333333334
348,0.0,0.0,0.0
349,0.3333333333333335,0.9292929292929293,1.0
350,0.16666666666666674,0.6818181818181819,0.9848484848484849
351,0.6666666666666666,1.0,1.0
352,0.16666666666666674,0.6818181818181819,0.9848484848484849
353,0.9166666666666666,1.0,1.0
354,0.08333333333333337,0.41666666666666674,0.8333333333333334
355,0.0,0.0,0.0
356,1.0,1.0,1.0
357,0.6666666666666666,1.0,1.0
358,0.9166666666666666,1.0,1.0
359,0.2500000000000001,0.8409090909090909,1.0
360,0.0,0.0,0.0
361,0.9166666666666666,1.0,1.0
362,0.9166666666666666,1.0,1.0
363,0.75,1.0,1.0
364,0.0,0.0,0.0
365,1.0,1.0,1.0
366,0.5833333333333334,0.9987373737373737,1.0
367,0.0,0.0,0.0
368,0.5,0.9924242424242424,1.0
369,0.41666666666666674,0.9734848484848485,1.0
370,0.0,0.0,0.0
371,0.2500000000000001,0.8409090909090909,1.0
372,0.75,1.0,1.0
373,1.0,1.0,1.0
374,0.0,0.0,0.0
375,0.16666666666666674,0.6818181818181819,0.9848484848484849
376,0.08333333333333337,0.41666666666666674,0.8333333333333334
377,1.0,1.0,1.0
378,0.5833333333333334,0.9987373737373737,1.0
379,0.9166666666666666,1.0,1.0
380,0.3333333333333335,0.9292929292929293,1.0
381,1.0,1.0,1.0
382,0.3333333333333335,0.9292929292929293,1.0
383,0.0,0.0,0.0
384,0.6666666666666666,1.0,1.0
385,0.0,0.0,0.0
386,0.0,0.0,0.0
387,0.9166666666666666,1.0,1.0
388,0.41666666666666674,0.9734848484848485,1.0
389,0.9166666666666666,1.0,1.0
390,0.41666666666666674,0.9734848484848485,1.0
391,0.0,0.0,0.0
392,0.16666666666666674,0.6818181818181819,0.9848484848484849
393,0.0,0.0,0.0
394,1.0,1.0,1.0
395,1.0,1.0,1.0
396,0.08333333333333337,0.41666666666666674,0.8333333333333334
397,0.9166666666666666,1.0,1.0
398,0.2500000000000001,0.8409090909090909,1.0
399,0.9166666666666666,1.0,1.0
400,0.16666666666666674,0.6818181818181819,0.9848484848484849
401,0.6666666666666666,1.0,1.0
402,0.2500000000000001,0.8409090909090909,1.0
403,0.5833333333333334,0.9987373737373737,1.0
404,1.0,1.0,1.0
405,0.41666666666666674,0.9734848484848485,1.0
406,1.0,1.0,1.0
407,0.16666666666666674,0.6818181818181819,0.9848484848484849
408,0.0,0.0,0.0
409,0.5,0.9924242424242424,1.0
410,0.5,0.9924242424242424,1.0
411,0.5833333333333334,0.9987373737373737,1.0
412,1.0,1.0,1.0
413,0.75,1.0,1.0
414,1.0,1.0,1.0
415,0.0,0.0,0.0
416,0.0,0.0,0.0
417,0.0,0.0,0.0
418,0.5833333333333334,0.9987373737373737,1.0
419,0.9166666666666666,1.0,1.0
420,0.9166666666666666,1.0,1.0
421,0.16666666666666674,0.6818181818181819,0.9848484848484849
422,0.5833333333333334,0.9987373737373737,1.0
423,0.0,0.0,0.0
424,0.75,1.0,1.0
425,1.0,1.0,1.0
426,1.0,1.0,1.0
427,0.75,1.0,1.0
428,1.0,1.0,1.0
429,0.2500000000000001,0.8409090909090909,1.0
430,0.0,0.0,0.0
431,0.0,0.0,0.0
432,0.5,0.9924242424242424,1.0
433,0.2500000000000001,0.8409090909090909,1.0
434,0.3333333333333335,0.9292929292929293,1.0
435,1.0,1.0,1.0
436,0.9166666666666666,1.0,1.0
437,0.0,0.0,0.0
438,0.0,0.0,0.0
439,1.0,1.0,1.0
440,0.0,0.0,0.0
441,1.0,1.0,1.0
442,0.0,0.0,0.0
443,0.0,0.0,0.0
444,0.0,0.0,0.0
445,0.08333333333333337,0.41666666666666674,0.8333333333333334
446,0.41666666666666674,0.9734848484848485,1.0
447,0.8333333333333333,1.0,1.0
448,0.0,0.0,0.0
449,0.2500000000000001,0.8409090909090909,1.0
450,0.08333333333333337,0.41666666666666674,0.8333333333333334
451,0.9166666666666666,1.0,1.0
452,0.3333333333333335,0.9292929292929293,1.0
453,0.41666666666666674,0.9734848484848485,1.0
454,1.0,1.0,1.0
455,0.5,0.9924242424242424,1.0
456,1.0,1.0,1.0
457,0.16666666666666674,0.6818181818181819,0.9848484848484849
458,1.0,1.0,1.0
459,1.0,1.0,1.0
460,0.0,0.0,0.0
461,0.0,0.0,0.0
462,0.0,0.0,0.0
463,0.41666666666666674,0.9734848484848485,1.0
464,0.0,0.0,0.0
465,1.0,1.0,1.0
466,0.16666666666666674,0.6818181818181819,0.9848484848484849
467,0.0,0.0,0.0
468,0.0,0.0,0.0
469,0.3333333333333335,0.9292929292929293,1.0
470,0.08333333333333337,0.41666666666666674,0.8333333333333334
471,0.5833333333333334,0.9987373737373737,1.0
472,0.75,1.0,1.0
473,0.0,0.0,0.0
474,1.0,1.0,1.0
475,0.9166666666666666,1.0,1.0
476,1.0,1.0,1.0
477,0.5833333333333334,0.9987373737373737,1.0
478,0.8333333333333333,1.0,1.0
479,0.8333333333333333,1.0,1.0
480,0.9166666666666666,1.0,1.0
481,0.08333333333333337,0.41666666666666674,0.8333333333333334
482,0.41666666666666674,0.9734848484848485,1.0
483,0.0,0.0,0.0
484,0.16666666666666674,0.6818181818181819,0.9848484848484849
485,0.08333333333333337,0.41666666666666674,0.8333333333333334
486,0.6666666666666666,1.0,1.0
487,1.0,1.0,1.0
488,0.16666666666666674,0.6818181818181819,0.9848484848484849
489,0.08333333333333337,0.41666666666666674,0.8333333333333334
490,0.16666666666666674,0.6818181818181819,0.9848484848484849
491,0.16666666666666674,0.6818181818181819,0.9848484848484849
492,1.0,1.0,1.0
493,0.0,0.0,0.0
494,0.5,0.9924242424242424,1.0
495,0.9166666666666666,1.0,1.0
496,0.5833333333333334,0.9987373737373737,1.0
497,0.0,0.0,0.0
498,0.9166666666666666,1.0,1.0
499,0.8333333333333333,1.0,1.0
500,0.08333333333333337,0.41666666666666674,0.8333333333333334
501,0.0,0.0,0.0
502,1.0,1.0,1.0
503,0.08333333333333337,0.41666666666666674,0.8333333333333334
504,0.2500000000000001,0.8409090909090909,1.0
505,0.41666666666666674,0.9734848484848485,1.0
506,0.2500000000000001,0.8409090909090909,1.0
507,1.0,1.0,1.0
508,0.0,0.0,0.0
509,0.41666666666666674,0.9734848484848485,1.0
510,0.0,0.0,0.0
511,0.08333333333333337,0.41666666666666674,0.8333333333333334
512,0.75,1.0,1.0
513,0.0,0.0,0.0
514,0.41666666666666674,0.9734848484848485,1.0
515,0.3333333333333335,0.9292929292929293,1.0
516,0.75,1.0,1.0
517,1.0,1.0,1.0
518,0.9166666666666666,1.0,1.0
519,0.0,0.0,0.0
520,0.75,1.0,1.0
521,0.8333333333333333,1.0,1.0
522,0.0,0.0,0.0
523,0.0,0.0,0.0
524,0.41666666666666674,0.9734848484848485,1.0
525,0.0,0.0,0.0
526,0.5833333333333334,0.9987373737373737,1.0
527,0.0,0.0,0.0
528,0.16666666666666674,0.6818181818181819,0.9848484848484849
529,0.16666666666666674,0.6818181818181819,0.9848484848484849
530,0.0,0.0,0.0
531,0.2500000000000001,0.8409090909090909,1.0
532,0.5833333333333334,0.9987373737373737,1.0
533,0.3333333333333335,0.9292929292929293,1.0
534,0.0,0.0,0.0
535,0.0,0.0,0.0
536,0.0,0.0,0.0
537,0.0,0.0,0.0
538,0.08333333333333337,0.41666666666666674,0.8333333333333334
539,0.0,0.0,0.0
540,1.0,1.0,1.0
541,0.8333333333333333,1.0,1.0
542,1.0,1.0,1.0
543,1.0,1.0,1.0
544,0.75,1.0,1.0
545,0.0,0.0,0.0
546,0.0,0.0,0.0
547,0.0,0.0,0.0
548,0.9166666666666666,1.0,1.0
549,0.9166666666666666,1.0,1.0
550,0.6666666666666666,1.0,1.0
551,1.0,1.0,1.0
552,0.0,0.0,0.0
553,0.08333333333333337,0.41666666666666674,0.8333333333333334
554,0.0,0.0,0.0
555,0.3333333333333335,0.9292929292929293,1.0
556,0.08333333333333337,0.41666666666666674,0.8333333333333334
557,1.0,1.0,1.0
558,0.5,0.9924242424242424,1.0
559,0.2500000000000001,0.8409090909090909,1.0
560,0.8333333333333333,1.0,1.0
561,0.0,0.0,0.0
562,0.41666666666666674,0.9734848484848485,1.0
563,0.2500000000000001,0.8409090909090909,1.0
564,0.6666666666666666,1.0,1.0
565,0.9166666666666666,1.0,1.0
566,1.0,1.0,1.0
567,1.0,1.0,1.0
568,0.75,1.0,1.0
569,0.8333333333333333,1.0,1.0
570,0.0,0.0,0.0
571,0.0,0.0,0.0
572,0.0,0.0,0.0
573,0.5,0.9924242424242424,1.0
574,0.0,0.0,0.0
575,0.0,0.0,0.0
576,0.16666666666666674,0.6818181818181819,0.9848484848484849
577,0.6666666666666666,1.0,1.0
578,0.3333333333333335,0.9292929292929293,1.0
579,0.5,0.9924242424242424,1.0
580,0.0,0.0,0.0
581,0.2500000000000001,0.8409090909090909,1.0
582,1.0,1.0,1.0
583,0.6666666666666666,1.0,1.0
584,0.0,0.0,0.0
585,0.5,0.9924242424242424,1.0
586,0.08333333333333337,0.41666666666666674,0.8333333333333334
587,1.0,1.0,1.0
588,0.9166666666666666,1.0,1.0
589,0.2500000000000001,0.8409090909090909,1.0
590,0.0,0.0,0.0
591,1.0,1.0,1.0
592,0.0,0.0,0.0
593,0.2500000000000001,0.8409090909090909,1.0
594,0.08333333333333337,0.41666666666666674,0.8333333333333334
595,0.08333333333333337,0.41666666666666674,0.8333333333333334
596,1.0,1.0,1.0
597,0.0,0.0,0.0
598,0.9166666666666666,1.0,1.0
599,1.0,1.0,1.0
600,0.75,1.0,1.0
601,0.16666666666666674,0.6818181818181819,0.9848484848484849
602,0.0,0.0,0.0
603,0.0,0.0,0.0
604,1.0,1.0,1.0
605,0.9166666666666666,1.0,1.0
606,0.9166666666666666,1.0,1.0
607,0.5,0.9924242424242424,1.0
608,0.0,0.0,0.0
609,0.0,0.0,0.0
610,0.75,1.0,1.0
611,0.08333333333333337,0.41666666666666674,0.8333333333333334
612,0.0,0.0,0.0
613,0.6666666666666666,1.0,1.0
614,1.0,1.0,1.0
615,0.41666666666666674,0.9734848484848485,1.0
616,1.0,1.0,1.0
617,0.0,0.0,0.0
618,0.75,1.0,1.0
619,0.0,0.0,0.0
620,0.16666666666666674,0.6818181818181819,0.9848484848484849
621,0.41666666666666674,0.9734848484848485,1.0
622,0.08333333333333337,0.41666666666666674,0.8333333333333334
623,0.9166666666666666,1.0,1.0
624,0.9166666666666666,1.0,1.0
625,1.0,1.0,1.0
626,0.0,0.0,0.0
627,0.16666666666666674,0.6818181818181819,0.9848484848484849
628,0.8333333333333333,1.0,1.0
629,0.0,0.0,0.0
630,0.16666666666666674,0.6818181818181819,0.9848484848484849
631,0.08333333333333337,0.41666666666666674,0.8333333333333334
632,0.75,1.0,1.0
633,0.16666666666666674,0.6818181818181819,0.9848484848484849
634,0.5833333333333334,0.9987373737373737,1.0
635,0.75,1.0,1.0
636,0.0,0.0,0.0
637,0.8333333333333333,1.0,1.0
638,0.0,0.0,0.0
639,0.6666666666666666,1.0,1.0
640,0.0,0.0,0.0
641,0.2500000000000001,0.8409090909090909,1.0
642,0.0,0.0,0.0
643,0.3333333333333335,0.9292929292929293,1.0
644,0.41666666666666674,0.9734848484848485,1.0
645,0.6666666666666666,1.0,1.0
646,0.0,0.0,0.0
647,0.08333333333333337,0.41666666666666674,0.8333333333333334
648,0.75,1.0,1.0
649,0.5,0.9924242424242424,1.0
650,0.2500000000000001,0.8409090909090909,1.0
651,0.16666666666666674,0.6818181818181819,0.9848484848484849
652,0.0,0.0,0.0
653,1.0,1.0,1.0
654,1.0,1.0,1.0
655,1.0,1.0,1.0
656,0.0,0.0,0.0
657,0.16666666666666674,0.6818181818181819,0.9848484848484849
658,0.75,1.0,1.0
659,0.0,0.0,0.0
660,0.08333333333333337,0.41666666666666674,0.8333333333333334
661,0.0,0.0,0.0
662,0.5833333333333334,0.9987373737373737,1.0
663,0.08333333333333337,0.41666666666666674,0.8333333333333334
664,0.3333333333333335,0.9292929292929293,1.0
665,0.16666666666666674,0.6818181818181819,0.9848484848484849
666,1.0,1.0,1.0
667,0.5,0.9924242424242424,1.0
668,0.0,0.0,0.0
669,0.5833333333333334,0.9987373737373737,1.0
670,0.2500000000000001,0.8409090909090909,1.0
671,0.0,0.0,0.0
672,1.0,1.0,1.0
673,1.0,1.0,1.0
674,0.6666666666666666,1.0,1.0
675,0.5833333333333334,0.9987373737373737,1.0
676,0.9166666666666666,1.0,1.0
677,0.0,0.0,0.0
678,0.9166666666666666,1.0,1.0
679,0.75,1.0,1.0
680,0.3333333333333335,0.9292929292929293,1.0
681,0.9166666666666666,1.0,1.0
682,1.0,1.0,1.0
683,0.8333333333333333,1.0,1.0
684,0.0,0.0,0.0
685,0.3333333333333335,0.9292929292929293,1.0
686,0.41666666666666674,0.9734848484848485,1.0
687,1.0,1.0,1.0
688,0.8333333333333333,1.0,1.0
689,0.08333333333333337,0.41666666666666674,0.8333333333333334
690,0.5,0.9924242424242424,1.0
691,0.8333333333333333,1.0,1.0
692,0.2500000000000001,0.8409090909090909,1.0
693,1.0,1.0,1.0
694,0.16666666666666674,0.6818181818181819,0.9848484848484849
695,0.16666666666666674,0.6818181818181819,0.9848484848484849
696,0.0,0.0,0.0
697,1.0,1.0,1.0
698,1.0,1.0,1.0
699,0.08333333333333337,0.41666666666666674,0.8333333333333334
700,0.9166666666666666,1.0,1.0
701,1.0,1.0,1.0
702,0.0,0.0,0.0
703,1.0,1.0,1.0
704,0.41666666666666674,0.9734848484848485,1.0
705,0.8333333333333333,1.0,1.0
706,0.08333333333333337,0.41666666666666674,0.8333333333333334
707,0.5833333333333334,0.9987373737373737,1.0
708,0.0,0.0,0.0
709,0.0,0.0,0.0
710,0.75,1.0,1.0
711,0.2500000000000001,0.8409090909090909,1.0
712,0.0,0.0,0.0
713,0.41666666666666674,0.9734848484848485,1.0
714,0.0,0.0,0.0
715,1.0,1.0,1.0
716,1.0,1.0,1.0
717,0.0,0.0,0.0
718,1.0,1.0,1.0
719,0.3333333333333335,0.9292929292929293,1.0
720,0.8333333333333333,1.0,1.0
721,0.0,0.0,0.0
722,0.0,0.0,0.0
723,0.75,1.0,1.0
724,0.8333333333333333,1.0,1.0
725,0.9166666666666666,1.0,1.0
726,0.8333333333333333,1.0,1.0
727,1.0,1.0,1.0
728,0.9166666666666666,1.0,1.0
729,0.8333333333333333,1.0,1.0
730,0.8333333333333333,1.0,1.0
731,0.16666666666666674,0.6818181818181819,0.9848484848484849
732,1.0,1.0,1.0
733,0.8333333333333333,1.0,1.0
734,0.08333333333333337,0.41666666666666674,0.8333333333333334
735,0.0,0.0,0.0
736,1.0,1.0,1.0
737,0.75,1.0,1.0
738,0.0,0.0,0.0
739,0.2500000000000001,0.8409090909090909,1.0
740,0.6666666666666666,1.0,1.0
741,0.9166666666666666,1.0,1.0
742,0.5833333333333334,0.9987373737373737,1.0
743,0.0,0.0,0.0
744,0.9166666666666666,1.0,1.0
745,0.5,0.9924242424242424,1.0
746,0.0,0.0,0.0
747,0.3333333333333335,0.9292929292929293,1.0
748,0.08333333333333337,0.41666666666666674,0.8333333333333334
749,0.75,1.0,1.0
750,1.0,1.0,1.0
751,0.2500000000000001,0.8409090909090909,1.0
752,0.16666666666666674,0.6818181818181819,0.9848484848484849
753,0.5833333333333334,0.9987373737373737,1.0
