mbpp_id,run_balanced_pass,run_easy_heavy_pass,run_hard_heavy_pass,run_medium_heavy_pass
363,True,True,False,True
364,False,False,False,False
365,True,True,False,True
366,True,True,True,True
367,False,False,False,False
368,False,True,False,False
369,False,True,False,False
370,False,False,False,False
371,False,False,False,False
372,False,False,False,False
373,True,True,True,True
374,False,False,False,False
375,False,False,False,False
376,False,False,False,False
377,True,False,True,True
378,False,True,False,True
379,True,False,True,True
380,False,False,False,False
381,True,True,True,True
382,False,False,False,False
383,False,False,False,False
384,False,False,True,False
385,False,False,False,False
386,False,False,False,False
387,False,False,False,False
388,False,False,False,False
389,True,False,True,True
390,False,False,False,False
391,False,False,False,False
392,False,False,False,False
393,False,False,False,False
394,True,False,True,True
395,True,False,True,False
396,False,False,False,False
397,False,True,False,False
398,False,False,False,False
399,True,True,True,True
400,False,False,False,False
401,False,False,False,False
402,False,False,False,False
403,False,False,False,False
404,True,True,True,True
405,True,False,False,False
406,False,True,False,True
407,False,False,False,False
408,False,False,False,False
409,True,False,True,False
410,False,True,False,False
411,False,False,True,False
412,True,False,True,True
413,False,True,True,True
414,True,True,True,True
415,False,False,False,False
416,False,False,False,False
417,False,False,False,False
418,True,True,True,False
419,False,True,True,False
420,False,False,False,False
421,False,False,False,False
422,True,False,False,False
423,False,False,False,False
424,True,True,True,True
425,True,True,True,True
426,True,True,True,True
427,False,False,False,False
428,True,True,True,True
429,True,False,False,False
430,False,False,False,False
431,False,False,False,False
432,False,False,False,False
433,False,False,True,False
434,False,False,False,False
435,False,True,True,False
436,False,True,True,False
437,False,False,False,False
438,False,False,False,False
439,False,True,True,True
440,False,False,False,False
441,True,True,True,True
442,False,False,False,False
443,False,False,False,True
444,False,False,False,False
445,False,False,False,False
446,False,False,True,False
447,False,True,True,True
448,False,False,False,False
449,False,False,False,False
450,False,False,False,False
451,False,False,False,False
452,False,False,True,False
453,False,False,False,False
454,False,False,False,False
455,False,False,True,False
456,True,True,True,False
457,False,True,True,True
458,True,True,True,True
459,False,False,False,False
460,False,True,True,False
461,False,False,False,False
462,False,False,False,False
463,False,False,False,False
464,True,True,True,True
465,True,True,True,True
466,False,False,False,False
467,False,False,False,True
468,False,False,False,False
469,False,False,True,False
470,False,False,True,False
471,False,False,False,False
472,True,False,True,False
473,False,False,False,False
474,False,True,True,True
475,False,False,False,False
476,True,True,False,True
477,False,True,False,True
478,True,False,True,True
479,False,True,False,False
480,True,True,True,True
481,False,False,False,False
482,False,False,False,False
483,False,False,False,False
484,False,True,True,False
485,False,False,True,False
486,False,False,False,False
487,True,True,True,True
488,False,False,False,False
489,False,False,False,False
490,False,False,False,False
491,True,False,False,False
492,True,False,False,False
493,False,False,False,False
494,True,True,False,True
495,False,True,False,False
496,False,False,True,False
497,False,False,False,False
498,True,True,True,True
499,False,True,False,False
500,False,False,False,False
501,False,False,False,False
502,True,True,True,True
503,False,False,False,False
504,True,False,True,True
505,True,True,True,True
506,False,False,False,False
507,False,True,False,True
508,False,False,False,False
509,False,False,True,False
510,False,False,False,False
511,False,True,False,False
512,True,True,False,False
513,True,False,False,True
514,True,False,True,True
515,False,False,False,False
516,False,True,True,False
517,True,True,True,True
518,False,True,False,False
519,False,False,False,False
520,False,False,True,False
521,False,False,True,False
522,False,False,False,False
523,False,False,False,False
524,False,False,False,False
525,False,False,False,False
526,True,False,False,False
527,False,False,False,False
528,False,False,False,False
529,False,False,False,False
530,False,False,False,False
531,True,False,False,False
532,True,False,False,False
533,True,False,True,False
534,False,False,False,False
535,False,False,False,False
536,False,False,False,False
537,False,False,False,False
538,False,False,False,False
539,False,False,False,False
540,True,False,False,False
541,True,False,False,True
542,False,False,True,False
543,True,False,False,True
544,False,True,False,False
545,False,False,False,False
546,False,True,False,True
547,False,False,False,False
548,True,True,True,False
549,True,True,False,True
550,True,True,False,False
551,True,True,True,True
552,False,False,False,False
553,False,False,False,False
554,False,True,False,False
555,False,False,False,False
556,True,True,True,True
557,False,False,False,True
558,False,False,False,False
559,False,False,True,False
560,False,True,False,False
561,False,False,False,False
562,False,True,False,False
563,False,False,False,False
564,True,False,True,False
565,True,True,False,True
566,True,True,True,True
567,True,True,True,True
568,False,False,False,False
569,False,True,True,True
570,False,False,False,False
571,False,False,False,False
572,False,False,False,False
573,False,False,False,False
574,False,False,False,False
575,False,False,False,False
576,False,False,True,False
577,True,False,False,False
578,True,False,False,False
579,False,False,False,False
580,False,False,False,False
581,False,False,False,False
582,True,True,True,False
583,False,True,True,False
584,False,False,False,False
585,False,False,False,False
586,False,False,False,True
587,True,True,True,True
588,True,True,True,True
589,False,True,False,False
590,False,False,False,False
591,True,True,True,True
592,False,False,False,False
593,False,False,False,False
594,False,False,False,False
595,False,False,False,False
596,False,False,False,False
597,False,False,False,False
598,True,True,True,True
599,False,True,True,True
600,False,True,False,False
