mbpp_id,run_balanced_pass,run_easy_heavy_pass,run_hard_heavy_pass,run_medium_heavy_pass
166,False,True,False,False
167,False,False,False,False
168,True,True,True,True
169,True,False,True,False
170,True,True,False,True
171,True,True,True,False
172,False,False,False,True
173,True,True,True,True
174,True,True,True,True
175,True,True,False,True
176,True,True,True,True
177,False,False,False,False
178,True,True,True,True
179,False,False,False,False
180,False,False,False,False
181,False,False,True,False
182,False,False,False,False
183,False,False,False,False
184,False,False,True,False
185,False,False,False,False
186,True,False,True,False
187,False,True,True,False
188,False,False,False,False
189,False,False,False,False
190,False,True,False,False
191,False,False,True,True
192,False,False,False,False
193,False,True,True,False
194,True,True,False,True
195,False,True,True,True
196,False,True,True,False
197,True,True,True,True
198,False,False,False,False
199,True,False,True,True
200,True,True,True,True
201,True,True,True,True
202,False,False,False,False
203,False,True,False,False
204,True,True,True,True
205,False,False,False,False
206,False,False,False,False
207,False,False,False,False
208,False,True,True,True
209,False,False,False,False
210,True,True,True,True
211,False,False,False,False
212,True,True,True,True
213,True,True,True,True
214,False,True,False,False
215,False,False,True,False
216,False,False,False,False
217,True,True,True,False
218,False,False,False,False
219,False,False,False,False
220,True,False,False,False
221,True,True,True,True
222,True,True,True,True
223,True,True,False,False
224,True,True,True,True
225,False,True,True,True
226,False,True,True,True
227,True,True,True,True
228,False,False,False,False
229,False,False,True,False
230,True,True,False,True
231,True,False,True,False
232,True,True,True,True
233,True,True,True,True
234,True,True,True,True
235,False,False,False,False
236,False,False,False,False
237,False,False,False,False
238,False,True,True,False
239,False,False,False,False
240,False,False,True,False
241,False,False,True,False
242,True,True,False,True
243,False,False,False,False
244,True,True,False,False
245,False,False,False,False
246,False,True,True,True
247,True,True,False,False
248,False,False,True,False
249,False,False,False,True
250,True,True,True,True
251,False,False,False,False
252,False,True,False,False
253,True,True,True,True
254,False,False,False,False
255,False,False,False,False
256,True,True,True,True
257,True,True,True,True
258,True,True,True,True
259,False,False,False,False
260,False,False,False,False
261,True,False,True,True
262,True,True,True,True
263,True,True,True,True
264,False,True,False,False
265,False,True,False,False
266,True,True,True,True
267,False,True,False,True
268,False,False,False,False
269,True,True,True,True
270,True,True,False,True
271,True,True,True,True
272,False,False,False,False
273,True,True,True,True
274,False,True,False,True
275,False,False,False,False
276,False,False,False,False
277,False,True,False,True
278,True,False,False,False
279,True,False,False,False
280,True,True,True,True
281,True,True,True,True
282,True,True,True,True
283,True,False,True,False
284,True,True,True,True
285,True,True,True,True
286,False,False,False,False
287,False,True,False,False
288,False,False,False,False
289,False,False,False,False
290,False,True,True,False
291,False,False,False,False
292,True,True,True,True
293,True,False,False,False
294,False,True,False,False
295,True,False,False,False
296,True,True,True,True
297,True,True,False,False
298,False,False,False,False
299,False,False,False,False
300,False,False,False,False
301,False,False,False,False
302,False,False,False,False
303,False,False,False,False
304,False,False,False,False
305,False,False,False,False
306,False,False,False,False
307,False,False,False,False
308,True,False,False,False
309,True,True,True,True
310,False,False,False,False
311,False,False,False,False
312,False,False,False,False
313,False,False,False,False
314,False,False,False,False
315,False,False,True,False
316,False,True,True,False
317,False,False,False,True
318,False,False,False,False
319,False,True,True,True
320,True,True,True,True
321,False,False,False,False
322,True,True,True,True
323,False,False,False,False
324,False,False,False,False
325,False,True,False,True
326,False,False,False,False
327,True,True,False,True
328,False,False,False,False
329,True,True,True,True
330,True,True,True,True
331,True,True,False,False
332,True,True,True,True
333,False,False,False,False
334,True,True,True,True
335,False,False,False,False
336,False,False,False,False
337,False,True,False,True
338,True,False,False,False
339,True,False,False,False
340,False,False,False,False
341,True,True,True,True
342,False,False,False,False
343,False,False,False,False
344,False,False,False,False
345,True,True,True,True
346,False,False,False,False
347,False,False,False,False
348,False,False,False,False
349,True,False,False,False
350,False,False,True,True
351,True,True,False,True
352,False,True,False,False
353,True,True,True,True
354,False,False,False,False
355,False,False,False,False
356,True,True,True,True
357,False,True,False,True
358,True,True,True,True
359,True,False,False,False
360,False,False,False,False
361,False,True,True,True
362,True,False,False,True
363,False,False,True,True
364,False,False,False,False
365,True,True,True,True
366,True,True,True,True
367,False,False,False,False
368,True,True,True,True
369,False,False,True,False
370,False,False,False,False
371,False,False,False,False
372,True,True,True,True
373,True,True,True,True
374,False,False,False,False
375,False,False,False,False
376,False,True,False,False
377,True,True,True,True
378,True,True,False,True
379,True,True,False,True
380,False,False,True,False
381,True,True,True,True
382,True,True,False,False
383,False,False,False,False
384,True,True,True,False
385,False,False,False,False
386,False,False,False,False
387,False,True,True,True
388,False,True,False,False
389,False,True,True,True
390,False,True,False,False
391,False,False,False,False
392,False,False,False,False
393,False,False,False,False
394,True,True,True,True
395,True,True,True,True
396,False,False,False,False
397,True,True,True,True
398,False,False,False,False
399,True,False,True,True
400,False,False,False,False
401,False,True,True,True
402,False,False,False,False
403,False,True,True,True
404,True,True,True,True
405,True,False,False,False
406,True,True,True,True
407,False,False,True,False
408,False,False,False,False
409,False,False,True,True
410,False,False,False,False
411,False,True,True,False
412,True,True,True,True
413,True,True,True,True
414,True,True,True,True
415,False,False,False,False
416,False,False,False,False
417,False,False,False,False
418,True,False,False,False
419,True,False,True,False
420,False,True,False,False
421,True,False,False,False
422,True,False,False,True
423,False,False,False,False
424,False,True,True,True
425,True,True,True,True
426,True,True,True,True
427,False,False,False,True
428,True,True,True,True
429,False,False,False,False
430,False,False,False,False
431,False,False,False,False
432,True,True,False,False
433,False,True,True,False
434,False,False,True,False
435,True,False,True,True
436,False,True,False,False
437,False,False,False,False
438,False,False,False,False
439,True,True,True,True
440,False,False,False,False
441,True,True,True,True
442,False,False,False,False
443,False,False,False,False
444,False,False,False,False
445,True,False,False,False
446,False,False,True,True
447,False,True,False,True
448,False,False,False,False
449,False,True,False,False
450,False,False,False,False
451,True,True,True,True
452,False,False,True,False
453,False,False,True,True
454,True,False,False,True
455,False,True,False,True
456,True,True,True,False
457,False,True,False,False
458,True,True,True,True
459,True,True,True,True
460,False,False,False,False
461,False,False,False,False
462,False,False,False,False
463,True,False,False,False
464,False,False,False,False
465,True,True,True,True
466,False,False,False,False
467,False,False,False,False
468,False,False,False,False
469,False,True,False,False
470,False,False,False,False
471,True,True,True,False
472,False,False,True,False
473,True,True,False,True
474,True,True,True,True
475,False,True,True,True
476,True,True,True,True
477,True,True,True,True
478,True,True,False,True
479,True,True,True,True
480,True,True,True,True
481,True,False,True,True
482,True,True,True,True
483,False,False,False,False
484,True,True,False,False
485,False,False,False,True
486,True,False,False,True
487,True,True,True,True
488,True,False,True,True
489,True,False,False,False
490,False,True,False,False
491,False,False,False,False
492,True,True,True,True
493,False,False,False,False
494,True,False,True,True
495,True,True,True,True
496,False,True,True,True
497,False,False,False,False
498,True,True,False,False
499,True,True,True,True
500,False,False,False,False
501,False,False,False,False
502,True,True,True,True
503,True,False,False,False
504,False,False,False,False
505,True,False,False,True
506,False,False,True,True
507,True,True,True,True
508,False,False,False,False
509,False,False,False,True
510,False,False,False,False
511,False,False,False,False
512,True,False,False,True
513,False,True,False,False
514,False,True,False,False
515,False,False,False,True
516,True,True,True,True
517,True,True,True,True
518,True,True,True,True
519,False,False,False,False
520,False,True,True,True
521,True,True,True,False
522,False,False,True,False
523,False,False,False,False
524,False,True,False,False
525,False,False,False,False
526,False,True,True,True
527,False,False,False,False
528,False,False,True,False
529,False,False,False,False
530,True,False,False,False
531,False,False,False,False
532,True,False,True,False
533,False,True,False,True
534,False,False,False,False
535,False,False,False,False
536,False,False,False,False
537,False,False,False,False
538,False,True,False,False
539,False,False,False,False
540,True,True,True,True
541,False,True,True,True
542,True,False,True,True
543,True,True,False,True
544,True,False,False,False
545,False,False,False,False
546,False,False,False,False
547,False,False,False,False
548,True,True,True,True
549,True,True,True,True
550,False,False,True,False
551,True,True,True,False
552,True,False,False,False
553,True,False,False,False
554,False,False,False,False
555,True,True,True,True
556,True,True,True,False
557,True,True,True,True
558,True,False,True,False
559,False,False,True,False
560,True,False,False,False
561,False,False,True,False
562,True,True,True,False
563,False,False,False,False
564,False,True,True,False
565,True,True,True,True
566,True,True,True,True
567,True,True,True,True
568,True,True,True,True
569,False,True,True,False
570,False,False,False,False
571,False,False,False,False
572,False,False,False,False
573,False,False,True,False
574,False,False,False,False
575,False,False,False,False
576,True,False,True,False
577,False,True,False,True
578,False,True,False,False
579,True,False,False,True
580,False,False,False,False
581,False,True,False,False
582,True,True,True,True
583,False,True,True,True
584,False,False,False,False
585,False,False,True,False
586,True,False,False,False
587,True,True,True,True
588,True,True,True,True
589,True,True,False,False
590,False,False,False,False
591,True,True,True,True
592,False,False,False,False
593,False,False,False,False
594,False,False,False,False
595,False,True,False,False
596,False,True,False,True
597,False,False,False,False
598,True,True,True,True
599,True,True,True,True
600,True,True,True,True
