mbpp_id,pass@1,pass@5,pass@10,difficulty
662,0.5833333333333334,0.9987373737373736,1.0,Medium
685,0.3333333333333335,0.9292929292929292,1.0,Medium
838,0.0,0.0,0.0,Hard
957,0.0,0.0,0.0,Hard
607,0.5,0.9924242424242424,1.0,Medium
680,0.3333333333333335,0.9292929292929292,1.0,Medium
734,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
640,0.0,0.0,0.0,Hard
831,0.5833333333333334,0.9987373737373736,1.0,Medium
633,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
921,0.5833333333333334,0.9987373737373736,1.0,Medium
847,0.8333333333333333,1.0,1.0,Easy
713,0.4166666666666667,0.9734848484848484,1.0,Medium
797,0.3333333333333335,0.9292929292929292,1.0,Medium
815,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
805,0.6666666666666666,1.0,1.0,Medium
963,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
898,0.0,0.0,0.0,Hard
836,0.0,0.0,0.0,Hard
761,0.0,0.0,0.0,Hard
909,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
711,0.2500000000000001,0.8409090909090909,1.0,Hard
829,0.3333333333333335,0.9292929292929292,1.0,Medium
663,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
620,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
652,0.0,0.0,0.0,Hard
914,0.0,0.0,0.0,Hard
794,0.4166666666666667,0.9734848484848484,1.0,Medium
899,0.2500000000000001,0.8409090909090909,1.0,Hard
780,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
784,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
819,0.0,0.0,0.0,Hard
875,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
788,0.4166666666666667,0.9734848484848484,1.0,Medium
651,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
629,0.0,0.0,0.0,Hard
746,0.0,0.0,0.0,Hard
936,0.0,0.0,0.0,Hard
943,0.5833333333333334,0.9987373737373736,1.0,Medium
972,0.4166666666666667,0.9734848484848484,1.0,Medium
765,0.0,0.0,0.0,Hard
720,0.8333333333333333,1.0,1.0,Easy
790,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
869,0.5,0.9924242424242424,1.0,Medium
961,0.8333333333333333,1.0,1.0,Easy
940,0.3333333333333335,0.9292929292929292,1.0,Medium
882,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
668,0.0,0.0,0.0,Hard
699,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
900,0.2500000000000001,0.8409090909090909,1.0,Hard
609,0.0,0.0,0.0,Hard
706,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
696,0.0,0.0,0.0,Hard
759,0.5833333333333334,0.9987373737373736,1.0,Medium
684,0.0,0.0,0.0,Hard
923,0.0833333333333333,0.4166666666666667,0.8333333333333334,Hard
709,0.0,0.0,0.0,Hard
832,0.4166666666666667,0.9734848484848484,1.0,Medium
626,0.0,0.0,0.0,Hard
799,0.0,0.0,0.0,Hard
956,0.1666666666666667,0.6818181818181819,0.9848484848484848,Hard
